"","school_no","school_name","year","unpaid","pct_free_reduced","adm","cep","grade","urban_centric_locale","pct_amin","pct_asian","pct_hispanic","pct_black","pct_haw_pac","pct_white","pct_multi","debt_per_student","grade_clean","cep_long","pct_minority","ts"
"127","324","Hillandale","2012-13",984.39,0.649532710280374,642,"0","K-5","City",0.00623052959501558,0.0311526479750779,0.221183800623053,0.369158878504673,0.00467289719626168,0.334890965732087,0.0327102803738318,1.53331775700935,"Elementary","0",0.590342679127726,2012
"128","325","Hillside","2012-13",1515.64,0.659385113268608,1236,"0","9-12","City",0.00227963525835866,0.00455927051671732,0.111702127659574,0.830547112462006,0.000759878419452888,0.0288753799392097,0.0212765957446809,1.22624595469256,"High","0",0.942249240121581,2012
"129","327","Hope Valley","2012-13",4144.64,0.610091743119266,654,"0","K-5","City",0.00152905198776758,0.036697247706422,0.334862385321101,0.321100917431193,0.00152905198776758,0.269113149847095,0.0351681957186544,6.33737003058104,"Elementary","0",0.655963302752294,2012
"130","328","Holt","2012-13",85.8,0.948473282442748,524,"0","K-6","City",0.00186219739292365,0.0111731843575419,0.523277467411546,0.39292364990689,0,0.0595903165735568,0.0111731843575419,0.163740458015267,"Elementary","0",0.916201117318436,2012
"131","332","Forestview","2012-13",1296.52,0.62178517397882,661,"0","K-5","City",0,0.0623100303951368,0.373860182370821,0.221884498480243,0.0060790273556231,0.297872340425532,0.0379939209726444,1.96145234493192,"Elementary","0",0.595744680851064,2012
"133","338","Shepard","2012-13",1228.71,0.706796116504854,515,"0","6-8","City",0,0.00963391136801541,0.204238921001927,0.76878612716763,0,0.0115606936416185,0.00578034682080925,2.38584466019417,"Middle","0",0.973025048169557,2012
"134","339","Lakewood Elementary","2012-13",260.98,1,462,"0","K-5","City",0,0.0566037735849057,0.457023060796646,0.421383647798742,0.00628930817610063,0.039832285115304,0.0188679245283019,0.564891774891775,"Elementary","1",0.878406708595388,2012
"135","340","Little River","2012-13",333.3,0.385321100917431,436,"0","K-5","City",0.00909090909090909,0.0181818181818182,0.118181818181818,0.327272727272727,0.00227272727272727,0.502272727272727,0.0227272727272727,0.764449541284404,"Elementary","0",0.445454545454545,2012
"136","341","Lakeview","2012-13",4086.16,1,121,"0","6-12","City",0,0.0108695652173913,0.0434782608695652,0.83695652173913,0,0.0869565217391304,0.0217391304347826,33.7699173553719,"High","1",0.880434782608696,2012
"137","342","Lakewood Middle","2012-13",299.7,0.503521126760563,284,"0","6-7","City",0,0.0138888888888889,0.295138888888889,0.40625,0,0.246527777777778,0.0381944444444444,1.05528169014085,"Middle","0",0.701388888888889,2012
"138","343","Lucas","2012-13",1159.9,0.685636856368564,369,"0","6-8","Rural",0.00810810810810811,0.00810810810810811,0.227027027027027,0.435135135135135,0,0.281081081081081,0.0405405405405405,3.14336043360434,"Middle","0",0.662162162162162,2012
"139","344","Fayetteville Street","2012-13",876.11,0.968421052631579,285,"0","K-5","City",0.00696864111498258,0,0.195121951219512,0.790940766550523,0,0,0.00696864111498258,3.0740701754386,"Elementary","1",0.986062717770035,2012
"140","346","Lowe's Grove","2012-13",809.47,0.823802163833076,647,"0","6-8","City",0.00152439024390244,0.0182926829268293,0.230182926829268,0.661585365853659,0.00152439024390244,0.0640243902439024,0.0228658536585366,1.25111282843895,"Middle","0",0.891768292682927,2012
"141","347","George Watts","2012-13",544.25,0.572271386430678,339,"0","K-5","City",0,0.0151515151515152,0.343434343434343,0.194444444444444,0,0.373737373737374,0.0732323232323232,1.60545722713864,"Elementary","0",0.537878787878788,2012
"142","348","Mangum","2012-13",931.41,0.284974093264249,386,"0","K-5","Rural",0.00259067357512953,0.0103626943005181,0.0647668393782383,0.139896373056995,0,0.759067357512953,0.0233160621761658,2.4129792746114,"Elementary","0",0.204663212435233,2012
"143","352","Merrick Moore","2012-13",21842.55,0.937771345875543,691,"0","K-5","City",0,0.00425531914893617,0.429787234042553,0.516312056737589,0,0.0340425531914894,0.0156028368794326,31.6100578871201,"Elementary","1",0.946099290780142,2012
"145","354","Morehead","2012-13",277.05,0.405660377358491,212,"0","K-5","City",0.00395256916996047,0.0276679841897233,0.221343873517787,0.304347826086957,0,0.399209486166008,0.0434782608695652,1.30683962264151,"Elementary","0",0.525691699604743,2012
"146","355","Neal","2012-13",13236.97,0.865311308767471,787,"0","6-8","Rural",0,0.00129032258064516,0.295483870967742,0.63741935483871,0,0.0529032258064516,0.0129032258064516,16.8195298602287,"Middle","0",0.932903225806452,2012
"147","356","Northern","2012-13",1750.46,0.589837997054492,1358,"0","9-12","Suburb",0.00706713780918728,0.0120141342756184,0.182332155477032,0.546289752650177,0,0.225441696113074,0.0268551236749117,1.28899852724595,"High","0",0.728621908127209,2012
"148","360","Oak Grove","2012-13",1235.78,0.88256880733945,545,"0","K-5","Suburb",0.00541516245487365,0.00541516245487365,0.25812274368231,0.615523465703971,0.00180505415162455,0.0703971119133574,0.0433212996389892,2.26748623853211,"Elementary","0",0.873646209386282,2012
"149","362","Parkwood","2012-13",1174.4,0.728782287822878,542,"0","K-5","City",0,0.0454545454545455,0.238181818181818,0.509090909090909,0,0.150909090909091,0.0563636363636364,2.16678966789668,"Elementary","0",0.747272727272727,2012
"150","363","E K Powe","2012-13",235.17,0.723880597014925,402,"0","K-5","City",0.00248756218905473,0.00995024875621891,0.36318407960199,0.338308457711443,0,0.251243781094527,0.0348258706467662,0.585,"Elementary","0",0.701492537313433,2012
"151","364","Pearsontown","2012-13",1056.04,0.344282238442822,822,"0","K-5","City",0.00229095074455899,0.0378006872852234,0.0939289805269187,0.564719358533792,0,0.257731958762887,0.0435280641466208,1.2847201946472,"Elementary","0",0.65864833906071,2012
"152","365","Riverside","2012-13",1352.19,0.535610885929357,1727,"0","9-12","City",0.00113895216400911,0.0159453302961276,0.204441913439636,0.451025056947608,0,0.303530751708428,0.0239179954441913,0.782970469021424,"High","0",0.655466970387244,2012
"153","366","Githens","2012-13",10548.86,0.718436873747495,998,"0","6-8","City",0.00497512437810945,0.045771144278607,0.262686567164179,0.476616915422886,0.00298507462686567,0.175124378109453,0.0318407960199005,10.57,"Middle","0",0.739303482587065,2012
"154","367","R N Harris","2012-13",3088.33,0.909333333333333,375,"0","K-5","City",0,0.0103359173126615,0.320413436692506,0.617571059431525,0,0.0155038759689922,0.0361757105943152,8.23554666666667,"Elementary","1",0.937984496124031,2012
"155","368","Southern","2012-13",2274.23,0.769230769230769,897,"0","9-12","City",0.00108932461873638,0.00326797385620915,0.213507625272331,0.726579520697168,0,0.0413943355119826,0.014161220043573,2.5353734671126,"High","0",0.940087145969499,2012
"156","369","Sandy Ridge","2012-13",808.8,0.612565445026178,573,"0","K-5","Rural",0.00167224080267559,0.020066889632107,0.178929765886288,0.58695652173913,0,0.158862876254181,0.0535117056856187,1.41151832460733,"Elementary","0",0.765886287625418,2012
"157","370","Rogers Herr","2012-13",1076.65,0.452495974235105,621,"0","6-8","City",0,0.0301109350237718,0.182250396196513,0.594294770206022,0,0.166402535657686,0.0269413629160063,1.73373590982287,"Middle","0",0.776545166402536,2012
"158","372","Southwest","2012-13",2987.08,0.71301247771836,561,"0","K-5","City",0.0017825311942959,0.0623885918003565,0.183600713012478,0.561497326203209,0.0017825311942959,0.144385026737968,0.0445632798573975,5.3245632798574,"Elementary","0",0.745098039215686,2012
"159","374","C C Spaulding","2012-13",679.46,1,255,"0","K-5","City",0,0.0145985401459854,0.18978102189781,0.762773722627737,0,0.0218978102189781,0.0109489051094891,2.66454901960784,"Elementary","1",0.952554744525547,2012
"160","376","Spring Valley","2012-13",315.34,0.75,548,"0","K-5","Rural",0.00555555555555556,0.00925925925925926,0.266666666666667,0.546296296296296,0.00185185185185185,0.140740740740741,0.0296296296296296,0.57543795620438,"Elementary","0",0.812962962962963,2012
"161","388","W G Pearson Elementary","2012-13",716.84,0.913443830570902,543,"0","K-5","City",0.00718132854578097,0.00718132854578097,0.287253141831239,0.666068222621185,0,0.0161579892280072,0.0161579892280072,1.32014732965009,"Elementary","1",0.953321364452424,2012
"163","400","Y E Smith","2012-13",11019.16,1,375,"0","K-6","City",0.00267379679144385,0.00267379679144385,0.457219251336898,0.486631016042781,0,0.0267379679144385,0.0240641711229947,29.3844266666667,"Elementary","1",0.943850267379679,2012
"165","701","Hillside New Tech","2012-13",290.68,0.516417910447761,335,"0","9-12","City",0,0.0117647058823529,0.0970588235294118,0.826470588235294,0.00294117647058824,0.0411764705882353,0.0205882352941176,0.867701492537313,"Middle","0",0.923529411764706,2012
"166","304","Bethesda","2013-14",8111.4,0.857771260997067,682,"0","K-5","City",0,0.0147058823529412,0.327941176470588,0.567647058823529,0,0.0661764705882353,0.0235294117647059,11.8935483870968,"Elementary","1",0.895588235294118,2013
"167","306","Brogden","2013-14",1188.8,0.756637168141593,678,"0","6-8","City",0.00147710487444609,0.0324963072378139,0.301329394387001,0.465288035450517,0.00738552437223043,0.159527326440177,0.0324963072378139,1.75339233038348,"Middle","0",0.766617429837518,2013
"168","308","Burton","2013-14",1369.16,0.989010989010989,364,"0","K-5","City",0.0122850122850123,0.00491400491400491,0.520884520884521,0.41031941031941,0,0.027027027027027,0.0245700245700246,3.76142857142857,"Elementary","1",0.931203931203931,2013
"169","309","Early College","2013-14",158.4,0.583333333333333,336,"0","9-12","City",0,0.0356083086053412,0.237388724035608,0.682492581602374,0,0.0267062314540059,0.0178041543026706,0.471428571428571,"High","0",0.919881305637982,2013
"170","310","Eastway","2013-14",2717.95,1,614,"0","K-5","City",0.0256410256410256,0.00301659125188537,0.443438914027149,0.482654600301659,0,0.0180995475113122,0.0271493212669683,4.42662866449511,"Elementary","1",0.926093514328808,2013
"171","312","Jordan","2013-14",2026.38,0.399885255306942,1743,"0","9-12","City",0.00676056338028169,0.0597183098591549,0.196619718309859,0.380281690140845,0.00338028169014085,0.325070422535211,0.028169014084507,1.1625817555938,"High","0",0.576901408450704,2013
"172","313","Easley","2013-14",928.09,0.28719723183391,578,"0","K-6","City",0,0.048526863084922,0.12998266897747,0.197573656845754,0,0.604852686308492,0.0190641247833622,1.60569204152249,"Elementary","0",0.327556325823224,2013
"173","314","School for Creative Studies","2013-14",537.49,0.534883720930233,258,"0","6-8","Rural",0,0.00383141762452107,0.226053639846743,0.459770114942529,0,0.272030651340996,0.0383141762452107,2.08329457364341,"Middle","0",0.685823754789272,2013
"174","315","Eno Valley","2013-14",1631.87,0.925867507886435,634,"0","K-5","City",0.00603318250377074,0.024132730015083,0.190045248868778,0.692307692307692,0,0.0633484162895928,0.024132730015083,2.57392744479495,"Elementary","1",0.882352941176471,2013
"175","316","Carrington","2013-14",2197.04,0.622067767158992,1151,"0","6-8","City",0.00172413793103448,0.0301724137931034,0.178448275862069,0.519827586206897,0.000862068965517241,0.231034482758621,0.0379310344827586,1.90880973066898,"Middle","0",0.698275862068966,2013
"176","317","City of Medicine","2013-14",300.93,0.56,325,"0","9-12","City",0.00309597523219814,0.0619195046439628,0.204334365325077,0.609907120743034,0.00309597523219814,0.0835913312693498,0.0340557275541796,0.925938461538462,"High","0",0.814241486068112,2013
"177","318","Club","2013-14",607.39,0.608445297504798,521,"0","K-5","City",0,0.00956022944550669,0.38623326959847,0.279158699808795,0,0.284894837476099,0.0401529636711281,1.16581573896353,"Elementary","0",0.665391969407266,2013
"178","319","Creekside","2013-14",1494.83,0.469505178365938,869,"0","K-5","Suburb",0.0138089758342923,0.0690448791714614,0.260069044879171,0.271576524741082,0,0.344073647871116,0.0414269275028769,1.72017261219793,"Elementary","0",0.531645569620253,2013
"179","320","Glenn","2013-14",3398.4,0.947994056463596,673,"0","K-5","Suburb",0.0120481927710843,0.0105421686746988,0.44578313253012,0.436746987951807,0.00451807228915663,0.0617469879518072,0.0286144578313253,5.04962852897474,"Elementary","1",0.882530120481928,2013
"180","322","Performance Learning Center","2013-14",967.78,0.680412371134021,194,"0","9-12","City",0,0,0.270386266094421,0.643776824034335,0.00429184549356223,0.0686695278969957,0.0128755364806867,4.98855670103093,"High","0",0.914163090128755,2013
"181","323","Durham School of the Arts","2013-14",933.85,0.395259449071108,1561,"0","6-12","City",0.00319693094629156,0.039002557544757,0.187979539641944,0.383631713554987,0.00191815856777494,0.342710997442455,0.0415601023017903,0.598238308776425,"High","0",0.571611253196931,2013
"182","324","Hillandale","2013-14",2698.68,0.602898550724638,690,"0","K-5","City",0.0041958041958042,0.0363636363636364,0.223776223776224,0.388811188811189,0.0013986013986014,0.32027972027972,0.0251748251748252,3.91113043478261,"Elementary","0",0.612587412587413,2013
"183","325","Hillside","2013-14",1222.54,0.664462809917355,1210,"0","9-12","City",0.000809061488673139,0.00323624595469256,0.117313915857605,0.833333333333333,0,0.0202265372168285,0.0250809061488673,1.01036363636364,"High","0",0.950647249190939,2013
"184","327","Hope Valley","2013-14",4103.76,0.666158536585366,656,"0","K-5","City",0.0061633281972265,0.036979969183359,0.338983050847458,0.329738058551618,0.00154083204930663,0.243451463790447,0.0431432973805855,6.25573170731707,"Elementary","0",0.668721109399075,2013
"185","328","Holt","2013-14",58.7,0.972649572649573,585,"0","K-6","City",0.00650406504065041,0.0130081300813008,0.533333333333333,0.378861788617886,0,0.0520325203252033,0.016260162601626,0.10034188034188,"Elementary","0",0.912195121951219,2013
"186","332","Forestview","2013-14",1394.28,0.62699564586357,689,"0","K-5","City",0.00573888091822095,0.0674318507890961,0.328550932568149,0.251076040172166,0.00573888091822095,0.30416068866571,0.0373027259684362,2.02362844702467,"Elementary","0",0.579626972740316,2013
"188","338","Shepard","2013-14",1770.94,0.735632183908046,522,"0","6-8","City",0.00190114068441065,0.00950570342205323,0.218631178707224,0.754752851711027,0,0.00950570342205323,0.00570342205323194,3.39260536398467,"Middle","0",0.973384030418251,2013
"189","339","Lakewood Elementary","2013-14",378.4,1,453,"0","K-5","City",0.00207900207900208,0.0540540540540541,0.509355509355509,0.372141372141372,0,0.0374220374220374,0.0249480249480249,0.835320088300221,"Elementary","1",0.881496881496882,2013
"190","340","Little River","2013-14",334.48,0.455696202531646,395,"0","K-5","City",0.0148148148148148,0.0172839506172839,0.123456790123457,0.293827160493827,0,0.516049382716049,0.0345679012345679,0.846784810126582,"Elementary","0",0.417283950617284,2013
"191","341","Lakeview","2013-14",2041.22,1,102,"0","6-12","City",0.010752688172043,0,0.10752688172043,0.827956989247312,0,0.043010752688172,0.010752688172043,20.0119607843137,"High","1",0.935483870967742,2013
"192","342","Lakewood Middle","2013-14",690.95,0.472027972027972,286,"0","6-7","City",0,0.0173010380622837,0.304498269896194,0.339100346020761,0,0.283737024221453,0.055363321799308,2.41590909090909,"Middle","0",0.643598615916955,2013
"193","343","Lucas","2013-14",5423.3,0.640650406504065,615,"0","6-8","Rural",0.00485436893203883,0.0113268608414239,0.210355987055016,0.470873786407767,0.00323624595469256,0.270226537216828,0.029126213592233,8.81837398373984,"Middle","0",0.681229773462783,2013
"194","344","Fayetteville Street","2013-14",974.01,1,246,"0","K-5","City",0.00373134328358209,0.00373134328358209,0.220149253731343,0.742537313432836,0,0.0111940298507463,0.0186567164179104,3.95939024390244,"Elementary","1",0.962686567164179,2013
"195","346","Lowe's Grove","2013-14",2381.16,0.796242774566474,692,"0","6-8","City",0.00288184438040346,0.00864553314121038,0.214697406340058,0.687319884726225,0.00144092219020173,0.0648414985590778,0.0201729106628242,3.44098265895954,"Middle","0",0.902017291066282,2013
"196","347","George Watts","2013-14",1036.65,0.557522123893805,339,"0","K-5","City",0,0.0126262626262626,0.323232323232323,0.20959595959596,0,0.381313131313131,0.0732323232323232,3.05796460176991,"Elementary","0",0.532828282828283,2013
"197","348","Mangum","2013-14",338.59,0.266846361185984,371,"0","K-5","Rural",0.00539083557951483,0.0107816711590297,0.0700808625336927,0.115902964959569,0,0.773584905660377,0.0242587601078167,0.912641509433962,"Elementary","0",0.185983827493261,2013
"198","352","Merrick Moore","2013-14",6064.08,0.897581792318634,703,"0","K-5","City",0.00276243093922652,0.00552486187845304,0.44060773480663,0.494475138121547,0,0.0400552486187845,0.0165745856353591,8.62600284495021,"Elementary","1",0.935082872928177,2013
"200","354","Morehead","2013-14",272.45,0.466981132075472,212,"0","K-5","City",0,0.0236220472440945,0.248031496062992,0.28740157480315,0,0.405511811023622,0.0354330708661417,1.28514150943396,"Elementary","0",0.535433070866142,2013
"201","355","Neal","2013-14",3114.71,0.861678004535147,882,"0","6-8","Rural",0.00113378684807256,0.00113378684807256,0.31859410430839,0.599773242630385,0,0.0555555555555556,0.0238095238095238,3.53141723356009,"Middle","0",0.918367346938775,2013
"202","356","Northern","2013-14",1908.58,0.607799852832965,1359,"0","9-12","Suburb",0.0116959064327485,0.0109649122807018,0.182748538011696,0.536549707602339,0.000730994152046784,0.211988304093567,0.0453216374269006,1.40440029433407,"High","0",0.719298245614035,2013
"203","360","Oak Grove","2013-14",1816.32,0.886759581881533,574,"0","K-5","Suburb",0.0100502512562814,0.0067001675041876,0.323283082077052,0.549413735343384,0,0.0753768844221105,0.0351758793969849,3.16432055749129,"Elementary","0",0.872696817420435,2013
"204","362","Parkwood","2013-14",4118.5,0.761904761904762,567,"0","K-5","City",0,0.0412186379928315,0.256272401433692,0.507168458781362,0,0.1415770609319,0.0537634408602151,7.2636684303351,"Elementary","0",0.763440860215054,2013
"205","363","E K Powe","2013-14",1221.06,0.6875,400,"0","K-5","City",0.0076530612244898,0.00510204081632653,0.344387755102041,0.303571428571429,0.00255102040816327,0.288265306122449,0.048469387755102,3.05265,"Elementary","0",0.647959183673469,2013
"206","364","Pearsontown","2013-14",668.31,0.314250913520097,821,"0","K-5","City",0.00481927710843374,0.0445783132530121,0.0879518072289157,0.534939759036145,0,0.280722891566265,0.0469879518072289,0.814019488428745,"Elementary","0",0.62289156626506,2013
"207","365","Riverside","2013-14",2939.33,0.531196336576989,1747,"0","9-12","City",0.0089086859688196,0.0228285077951002,0.234966592427617,0.437639198218263,0,0.260022271714922,0.0356347438752784,1.68250143102461,"High","0",0.67260579064588,2013
"208","366","Githens","2013-14",5158.76,0.721887550200803,996,"0","6-8","City",0.0109780439121756,0.0399201596806387,0.253493013972056,0.476047904191617,0.000998003992015968,0.187624750499002,0.030938123752495,5.17947791164659,"Middle","0",0.729540918163673,2013
"209","367","R N Harris","2013-14",2781.92,0.872576177285319,361,"0","K-5","City",0.0211081794195251,0.0131926121372032,0.311345646437995,0.617414248021108,0,0.0131926121372032,0.0237467018469657,7.70614958448753,"Elementary","1",0.928759894459103,2013
"210","368","Southern","2013-14",5154.63,0.735229759299781,914,"0","9-12","City",0.00420609884332282,0.0010515247108307,0.228180862250263,0.712933753943218,0.0010515247108307,0.0378548895899054,0.0147213459516299,5.63963894967177,"High","0",0.941114616193481,2013
"211","369","Sandy Ridge","2013-14",1608.86,0.631133671742809,591,"0","K-5","Rural",0.00324149108589951,0.0194489465153971,0.205834683954619,0.557536466774716,0.00162074554294976,0.149108589951378,0.0632090761750405,2.72226734348562,"Elementary","0",0.763371150729335,2013
"212","370","Rogers Herr","2013-14",1209.85,0.451104100946372,634,"0","6-8","City",0,0.02660406885759,0.211267605633803,0.564945226917058,0,0.161189358372457,0.0359937402190923,1.90828075709779,"Middle","0",0.776212832550861,2013
"213","372","Southwest","2013-14",10920.92,0.705974842767296,636,"0","K-5","City",0.00308641975308642,0.0524691358024691,0.20679012345679,0.578703703703704,0,0.121913580246914,0.037037037037037,17.1712578616352,"Elementary","0",0.785493827160494,2013
"214","374","C C Spaulding","2013-14",1137.53,1,266,"0","K-5","City",0,0.015527950310559,0.180124223602484,0.767080745341615,0,0.0279503105590062,0.0093167701863354,4.27642857142857,"Elementary","1",0.947204968944099,2013
"215","376","Spring Valley","2013-14",746.21,0.703020134228188,596,"0","K-5","Rural",0.00486223662884927,0.0194489465153971,0.236628849270664,0.542949756888169,0.00486223662884927,0.165316045380875,0.0259319286871961,1.25203020134228,"Elementary","0",0.779578606158833,2013
"216","388","W G Pearson Elementary","2013-14",3007.1,0.958408679927667,553,"0","K-5","City",0.0189982728842832,0.00690846286701209,0.303972366148532,0.625215889464594,0,0.0241796200345423,0.0207253886010363,5.4377938517179,"Elementary","1",0.929188255613126,2013
"218","400","Y E Smith","2013-14",633.9,1,392,"0","K-6","City",0.00242130750605327,0.00242130750605327,0.404358353510896,0.508474576271186,0,0.0290556900726392,0.0532687651331719,1.61709183673469,"Elementary","1",0.912832929782082,2013
"220","701","Hillside New Tech","2013-14",330.61,0.551724137931034,319,"0","9-12","City",0.00311526479750779,0.00934579439252336,0.0934579439252336,0.834890965732087,0.00311526479750779,0.0467289719626168,0.00934579439252336,1.03639498432602,"Middle","0",0.928348909657321,2013
"221","304","Bethesda","2014-15",6.5,0.556053811659193,669,"1",NA,"City",0,0.022354694485842,0.332339791356185,0.558867362146051,0,0.0670640834575261,0.0193740685543964,0.00971599402092676,"Elementary","1",0.891207153502235,2014
"222","306","Brogden","2014-15",926.04,0.761978361669243,647,"0",NA,"City",0.00156739811912226,0.0266457680250784,0.343260188087774,0.445141065830721,0.00626959247648903,0.147335423197492,0.0297805642633229,1.4312828438949,"Middle","0",0.788401253918495,2014
"223","308","Burton","2014-15",4396.76,0.956164383561644,365,"0",NA,"City",0,0.00257731958762887,0.536082474226804,0.407216494845361,0,0.0283505154639175,0.0257731958762887,12.0459178082192,"Elementary","1",0.943298969072165,2014
"224","309","Early College","2014-15",895.9,0.594117647058824,340,"0",NA,"City",0,0.03125,0.286931818181818,0.639204545454545,0,0.03125,0.0113636363636364,2.635,"High","0",0.926136363636364,2014
"225","310","Eastway","2014-15",0,0.896013864818024,577,"1",NA,"City",0.00327868852459016,0.00327868852459016,0.50983606557377,0.445901639344262,0,0.0163934426229508,0.0213114754098361,0,"Elementary","1",0.955737704918033,2014
"226","312","Jordan","2014-15",6676.57,0.431793179317932,1818,"0",NA,"City",0.00703463203463203,0.0524891774891775,0.218073593073593,0.403679653679654,0.00324675324675325,0.287878787878788,0.0275974025974026,3.67248074807481,"High","0",0.621753246753247,2014
"227","313","Easley","2014-15",1057.86,0.304728546409807,571,"0",NA,"City",0.00174825174825175,0.0506993006993007,0.159090909090909,0.188811188811189,0,0.58041958041958,0.0192307692307692,1.85264448336252,"Elementary","0",0.347902097902098,2014
"228","314","School for Creative Studies","2014-15",1902.18,0.466666666666667,435,"0",NA,"Rural",0,0.0066815144766147,0.195991091314031,0.478841870824053,0,0.293986636971047,0.0244988864142539,4.3728275862069,"Middle","0",0.674832962138085,2014
"229","315","Eno Valley","2014-15",765.68,0.929982046678636,557,"0",NA,"City",0.00844594594594595,0.0118243243243243,0.199324324324324,0.714527027027027,0,0.0456081081081081,0.0202702702702703,1.37464991023339,"Elementary","1",0.913851351351351,2014
"230","316","Carrington","2014-15",1266.94,0.65590405904059,1084,"0",NA,"City",0.00182815356489945,0.0319926873857404,0.228519195612431,0.503656307129799,0.000914076782449726,0.203839122486289,0.0292504570383912,1.16876383763838,"Middle","0",0.73217550274223,2014
"231","317","City of Medicine","2014-15",266.14,0.551495016611296,301,"0",NA,"City",0.00311526479750779,0.043613707165109,0.236760124610592,0.566978193146417,0.00311526479750779,0.11214953271028,0.0342679127725857,0.884186046511628,"High","0",0.803738317757009,2014
"232","318","Club","2014-15",187.24,0.6,500,"0",NA,"City",0.00198807157057654,0.00795228628230616,0.409542743538767,0.25844930417495,0,0.292246520874752,0.0298210735586481,0.37448,"Elementary","0",0.667992047713718,2014
"233","319","Creekside","2014-15",383.99,0.479467258601554,901,"0",NA,"Suburb",0.00896860986547085,0.0661434977578475,0.27914798206278,0.263452914798206,0,0.341928251121076,0.0403587443946188,0.426182019977802,"Elementary","0",0.542600896860987,2014
"234","320","Glenn","2014-15",16.45,0.632375189107413,661,"1",NA,"Suburb",0.0062111801242236,0.0062111801242236,0.456521739130435,0.453416149068323,0.0046583850931677,0.0512422360248447,0.0217391304347826,0.0248865355521936,"Elementary","1",0.909937888198758,2014
"235","322","Performance Learning Center","2014-15",697.44,0.663101604278075,187,"0",NA,"City",0,0,0.289256198347107,0.628099173553719,0.00413223140495868,0.0619834710743802,0.0165289256198347,3.7296256684492,"High","0",0.917355371900826,2014
"236","323","Durham School of the Arts","2014-15",2591.47,0.394366197183099,1633,"0",NA,"City",0.00545454545454545,0.0412121212121212,0.196969696969697,0.372121212121212,0.00121212121212121,0.348484848484849,0.0345454545454545,1.58693815064299,"High","0",0.569090909090909,2014
"237","324","Hillandale","2014-15",764.74,0.661608497723824,659,"0",NA,"City",0.0043859649122807,0.0380116959064327,0.251461988304094,0.381578947368421,0.00146198830409357,0.296783625730994,0.0263157894736842,1.16045523520486,"Elementary","0",0.633040935672515,2014
"238","325","Hillside","2014-15",889.87,0.677316293929712,1252,"0",NA,"City",0.00227617602427921,0.00379362670713202,0.129742033383915,0.831562974203338,0,0.0182094081942337,0.0144157814871017,0.710758785942492,"High","0",0.961305007587253,2014
"239","327","Hope Valley","2014-15",3573.29,0.6671826625387,646,"0",NA,"City",0.0046875,0.0296875,0.3640625,0.3171875,0.0015625,0.2375,0.0453125,5.53140866873065,"Elementary","0",0.68125,2014
"240","328","Holt","2014-15",224.55,0.964686998394864,623,"0",NA,"City",0.00637958532695375,0.00637958532695375,0.51993620414673,0.389154704944179,0,0.0685805422647528,0.00956937799043062,0.360433386837881,"Elementary","0",0.909090909090909,2014
"241","332","Forestview","2014-15",513.3,0.647807637906648,707,"0",NA,"City",0.00140845070422535,0.0605633802816901,0.361971830985916,0.233802816901408,0,0.304225352112676,0.0380281690140845,0.726025459688826,"Elementary","0",0.595774647887324,2014
"243","338","Shepard","2014-15",819.92,0.713178294573643,516,"0",NA,"City",0,0.0114503816793893,0.225190839694656,0.744274809160305,0,0.00763358778625954,0.0114503816793893,1.58899224806202,"Middle","0",0.969465648854962,2014
"244","339","Lakewood Elementary","2014-15",2.55,0.727078891257996,469,"1",NA,"City",0.0020746887966805,0.045643153526971,0.566390041493776,0.340248962655602,0,0.0269709543568465,0.0186721991701245,0.00543710021321962,"Elementary","1",0.906639004149378,2014
"245","340","Little River","2014-15",188.21,0.557746478873239,355,"0",NA,"City",0.0107816711590297,0.0188679245283019,0.126684636118598,0.309973045822102,0,0.485175202156334,0.0485175202156334,0.530169014084507,"Elementary","0",0.436657681940701,2014
"246","341","Lakeview","2014-15",284.44,1,94,"1",NA,"City",0,0,0.0561797752808989,0.876404494382023,0,0.0337078651685393,0.0337078651685393,3.02595744680851,"High","1",0.932584269662921,2014
"247","342","Lakewood Middle","2014-15",603.89,0.448763250883392,283,"0",NA,"City",0,0.020979020979021,0.276223776223776,0.276223776223776,0,0.367132867132867,0.0594405594405594,2.13388692579505,"Middle","0",0.552447552447552,2014
"248","343","Lucas","2014-15",10408.89,0.593893129770992,655,"0",NA,"Rural",0.00911854103343465,0.0167173252279635,0.22644376899696,0.469604863221884,0,0.258358662613982,0.0197568389057751,15.8914351145038,"Middle","0",0.696048632218845,2014
"249","344","Fayetteville Street","2014-15",0,0.847736625514403,243,"1",NA,"City",0.00378787878787879,0.00378787878787879,0.284090909090909,0.689393939393939,0,0.00378787878787879,0.0151515151515152,0,"Elementary","1",0.973484848484849,2014
"250","346","Lowe's Grove","2014-15",1549.31,0.814917127071823,724,"0",NA,"City",0.00282485875706215,0.0127118644067797,0.242937853107345,0.65819209039548,0.00141242937853107,0.0621468926553672,0.019774011299435,2.13993093922652,"Middle","0",0.901129943502825,2014
"251","347","George Watts","2014-15",197.74,0.550595238095238,336,"0",NA,"City",0,0.00505050505050505,0.335858585858586,0.194444444444444,0,0.393939393939394,0.0707070707070707,0.588511904761905,"Elementary","0",0.53030303030303,2014
"252","348","Mangum","2014-15",165.03,0.283667621776504,349,"0",NA,"Rural",0,0.00862068965517241,0.0689655172413793,0.100574712643678,0,0.807471264367816,0.014367816091954,0.472865329512894,"Elementary","0",0.169540229885057,2014
